athlete_id,season,sport,event,position,medal,country,team
112063.0,Summer,Handball,"Handball, Women",10,,Republic of Korea,Republic of Korea
112065.0,Summer,Handball,"Handball, Women",5,,Brazil,Brazil
112066.0,Summer,Handball,"Handball, Women",5,,Brazil,Brazil
112067.0,Summer,Handball,"Handball, Women",5,,Brazil,Brazil
112079.0,Summer,Volleyball,"Volleyball, Women",9,,Italy,Italy
112081.0,Summer,Volleyball,"Volleyball, Women",9,,Italy,Italy
112089.0,Summer,Volleyball,"Volleyball, Women",2,Silver,Serbia,Serbia
112093.0,Summer,Volleyball,"Volleyball, Women",2,Silver,Serbia,Serbia
112096.0,Summer,Volleyball,"Volleyball, Women",2,Silver,Serbia,Serbia
112097.0,Summer,Volleyball,"Volleyball, Women",2,Silver,Serbia,Serbia
112116.0,Summer,Volleyball,"Volleyball, Women",5,,Brazil,Brazil
112117.0,Summer,Volleyball,"Volleyball, Women",5,,Brazil,Brazil
112118.0,Summer,Volleyball,"Volleyball, Women",5,,Brazil,Brazil
112146.0,Summer,Volleyball,"Volleyball, Women",5,,Japan,Japan
112159.0,Summer,Boxing,"Light-Heavyweight, Men",9,,Uzbekistan,
112170.0,Summer,Boxing,"Light-Heavyweight, Men",17,,Uganda,
112185.0,Summer,Boxing,"Light-Heavyweight, Men",5,,Algeria,
112193.0,Summer,Swimming,"200 metres Butterfly, Men",26,,Israel,
112193.0,Summer,Swimming,"200 metres Individual Medley, Men",17,,Israel,
112193.0,Summer,Swimming,"400 metres Individual Medley, Men",19,,Israel,
112207.0,Summer,Swimming,"200 metres Freestyle, Men",36,,Russian Federation,
112207.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Men",5,,Russian Federation,Russian Federation
112208.0,Summer,Swimming,"400 metres Freestyle, Men",11,,Canada,
112208.0,Summer,Swimming,"1,500 metres Freestyle, Men",6,,Canada,
112210.0,Summer,Swimming,"400 metres Freestyle, Men",36,,Denmark,
112211.0,Summer,Swimming,"200 metres Freestyle, Men",6,,Germany,
112211.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Men",6,,Germany,Germany
112212.0,Summer,Swimming,"400 metres Freestyle, Men",40,,Austria,
112216.0,Summer,Swimming,"200 metres Freestyle, Men",1,Gold,People's Republic of China,
112216.0,Summer,Swimming,"400 metres Freestyle, Men",2,Silver,People's Republic of China,
112216.0,Summer,Swimming,"1,500 metres Freestyle, Men",16,,People's Republic of China,
112223.0,Summer,Swimming,"100 metres Breaststroke, Men",2,Silver,South Africa,
112223.0,Summer,Swimming,"200 metres Breaststroke, Men",26,,South Africa,
112223.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",13,,South Africa,South Africa
112224.0,Summer,Swimming,"100 metres Breaststroke, Men",10,,Lithuania,
112224.0,Summer,Swimming,"200 metres Breaststroke, Men",22,,Lithuania,
112224.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",14,,Lithuania,Lithuania
112226.0,Summer,Swimming,"100 metres Breaststroke, Men",21,,Slovenia,
112230.0,Summer,Swimming,"100 metres Breaststroke, Men",15,,New Zealand,
112230.0,Summer,Swimming,"200 metres Breaststroke, Men",23,,New Zealand,
112231.0,Summer,Swimming,"100 metres Breaststroke, Men",7,,Brazil,
112231.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",6,,Brazil,Brazil
112244.0,Summer,Swimming,"100 metres Breaststroke, Men",26,,Serbia,
112250.0,Summer,Swimming,"100 metres Breaststroke, Men",41,,Panama,
112264.0,Summer,Swimming,"100 metres Butterfly, Women",20,,Italy,
112264.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",8,,Italy,Italy
112268.0,Summer,Swimming,"50 metres Freestyle, Women",4,,Great Britain,
112268.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",7,,Great Britain,Great Britain
112271.0,Summer,Swimming,"50 metres Freestyle, Women",39,,Austria,
112272.0,Summer,Swimming,"50 metres Freestyle, Women",13,,Sweden,
112272.0,Summer,Swimming,"100 metres Freestyle, Women",3,Bronze,Sweden,
112272.0,Summer,Swimming,"200 metres Freestyle, Women",2,Silver,Sweden,
112272.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",5,,Sweden,Sweden
112272.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",5,,Sweden,Sweden
112272.0,Summer,Swimming,"100 metres Butterfly, Women",1,Gold,Sweden,
112272.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",9,,Sweden,Sweden
112273.0,Summer,Swimming,"200 metres Butterfly, Women",16,,Canada,
112275.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",11,,Brazil,Brazil
112275.0,Summer,Swimming,"100 metres Butterfly, Women",15,,Brazil,
112275.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",13,,Brazil,Brazil
112283.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",11,,Finland,Finland
112287.0,Summer,Swimming,"400 metres Individual Medley, Women",6,,United States,
112290.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",9,,Great Britain,Great Britain
112290.0,Summer,Swimming,"200 metres Individual Medley, Women",12,,Great Britain,
112290.0,Summer,Swimming,"400 metres Individual Medley, Women",4,,Great Britain,
112291.0,Summer,Swimming,"200 metres Individual Medley, Women",39,,Poland,
112294.0,Summer,Swimming,"400 metres Freestyle, Women",15,,Spain,
112294.0,Summer,Swimming,"800 metres Freestyle, Women",4,,Spain,
112294.0,Summer,Swimming,"200 metres Butterfly, Women",1,Gold,Spain,
112294.0,Summer,Swimming,"200 metres Individual Medley, Women",16,,Spain,
112294.0,Summer,Swimming,"400 metres Individual Medley, Women",3,Bronze,Spain,
112295.0,Summer,Marathon Swimming,"10 kilometres Open Water, Women",7,,Great Britain,
112304.0,Summer,Swimming,"400 metres Individual Medley, Women",29,,Austria,
112309.0,Summer,Swimming,"100 metres Butterfly, Women",34,,Singapore,
112313.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",9,,People's Republic of China,People's Republic of China
112317.0,Summer,Swimming,"50 metres Freestyle, Women",6,,Netherlands,
112317.0,Summer,Swimming,"100 metres Freestyle, Women",5,,Netherlands,
112317.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",4,,Netherlands,Netherlands
112319.0,Summer,Swimming,"100 metres Freestyle, Women",20,,Netherlands,
112319.0,Summer,Swimming,"200 metres Freestyle, Women",16,,Netherlands,
112319.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",4,,Netherlands,Netherlands
112321.0,Summer,Swimming,"50 metres Freestyle, Women",5,,Australia,
112321.0,Summer,Swimming,"100 metres Freestyle, Women",6,,Australia,
112321.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",1,Gold,Australia,Australia
112321.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",2,Silver,Australia,Australia
112328.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",8,,Japan,Japan
112330.0,Summer,Swimming,"50 metres Freestyle, Women",34,,Italy,
112330.0,Summer,Swimming,"100 metres Freestyle, Women",26,,Italy,
112330.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",6,,Italy,Italy
112338.0,Summer,Swimming,"50 metres Freestyle, Women",42,,Ukraine,
112338.0,Summer,Swimming,"100 metres Butterfly, Women",33,,Ukraine,
112348.0,Summer,Rowing,"Coxless Fours, Men",8,,Greece,Greece
112353.0,Summer,Rowing,"Double Sculls, Men",2,Silver,Lithuania,Saulius Ritter
112365.0,Summer,Rowing,"Eights, Men",2,Silver,Germany,Germany
112367.0,Summer,Rowing,"Coxless Pairs, Men",2,Silver,South Africa,Lawrence Brittain
112373.0,Summer,Rowing,"Coxless Fours, Men",9,,Belarus,Belarus
112391.0,Summer,Rowing,"Coxless Fours, Men",9,,Belarus,Belarus
112403.0,Summer,Rowing,"Coxless Pairs, Men",5,,France,Dorian Mortelette
112404.0,Summer,Rowing,"Eights, Men",1,Gold,Great Britain,Great Britain
112414.0,Summer,Rowing,"Coxless Pairs, Men",1,Gold,New Zealand,Eric Murray
112423.0,Summer,Rowing,"Lightweight Double Sculls, Women",16,,"Hong Kong, China",Lee Yuen Yin
112428.0,Summer,Rowing,"Single Sculls, Women",4,,New Zealand,
112434.0,Summer,Rowing,"Single Sculls, Women",1,Gold,Australia,
112450.0,Summer,Rowing,"Quadruple Sculls, Women",1,Gold,Germany,Germany
112454.0,Summer,Rowing,"Eights, Women",3,Bronze,Romania,Romania
112456.0,Summer,Rowing,"Quadruple Sculls, Women",5,,United States,United States
112457.0,Summer,Rowing,"Double Sculls, Women",6,,United States,Meghan O'Leary
112462.0,Summer,Badminton,"Singles, Men",14,,Germany,
112463.0,Summer,Badminton,"Singles, Men",9,,Ireland,
112465.0,Summer,Badminton,"Singles, Men",14,,Czech Republic,
112466.0,Summer,Badminton,"Singles, Men",14,,Estonia,
112469.0,Summer,Badminton,"Singles, Men",14,,Spain,
112472.0,Summer,Badminton,"Singles, Women",14,,"Hong Kong, China",
112473.0,Summer,Badminton,"Singles, Women",14,,Czech Republic,
112475.0,Summer,Badminton,"Singles, Women",14,,Italy,
112477.0,Summer,Badminton,"Doubles, Women",9,,United States,Paula Lynn Obanana
112486.0,Summer,Badminton,"Singles, Women",14,,India,
112491.0,Summer,Badminton,"Singles, Women",14,,Ireland,
112492.0,Summer,Badminton,"Singles, Women",14,,Estonia,
112500.0,Summer,Beach Volleyball,"Beach Volleyball, Women",1,Gold,Germany,Kira Walkenhorst
112509.0,Summer,Beach Volleyball,"Beach Volleyball, Women",4,,Brazil,Larissa
112511.0,Summer,Beach Volleyball,"Beach Volleyball, Women",4,,Brazil,Talita
112519.0,Summer,Beach Volleyball,"Beach Volleyball, Men",5,,United States,Nick Lucena
112520.0,Summer,Beach Volleyball,"Beach Volleyball, Men",9,,Austria,Alexander Horst
112522.0,Summer,Beach Volleyball,"Beach Volleyball, Men",5,,Russian Federation,Nikita Lyamin
112530.0,Summer,Beach Volleyball,"Beach Volleyball, Men",19,,United States,Casey Patterson
112542.0,Summer,Beach Volleyball,"Beach Volleyball, Men",9,,Austria,Clemens Doppler
112548.0,Summer,Beach Volleyball,"Beach Volleyball, Men",19,,Latvia,Jānis Šmēdiņš
112552.0,Summer,Fencing,"Sabre, Individual, Women",2,Silver,Russian Federation,
112552.0,Summer,Fencing,"Sabre, Team, Women",1,Gold,Russian Federation,Russian Federation
112554.0,Summer,Fencing,"Sabre, Individual, Women",6,,Tunisia,
112556.0,Summer,Fencing,"Sabre, Individual, Women",7,,Russian Federation,
112556.0,Summer,Fencing,"Sabre, Team, Women",1,Gold,Russian Federation,Russian Federation
112557.0,Summer,Fencing,"Sabre, Individual, Women",32,,Poland,
112557.0,Summer,Fencing,"Sabre, Team, Women",6,,Poland,Poland
112558.0,Summer,Fencing,"Sabre, Team, Women",4,,Italy,Italy
112560.0,Summer,Fencing,"Sabre, Individual, Women",3,Bronze,Ukraine,
112560.0,Summer,Fencing,"Sabre, Team, Women",2,Silver,Ukraine,Ukraine
112580.0,Summer,Judo,"Extra-Lightweight, Women",1,Gold,Argentina,
112587.0,Summer,Judo,"Lightweight, Women",17,,Austria,
112589.0,Summer,Judo,"Extra-Lightweight, Women",7,,Brazil,
112593.0,Summer,Judo,"Half-Heavyweight, Women",3,Bronze,Brazil,
112601.0,Summer,Judo,"Middleweight, Women",2,Silver,Colombia,
112604.0,Summer,Judo,"Half-Heavyweight, Women",5,,Cuba,
112605.0,Summer,Judo,"Heavyweight, Women",2,Silver,Cuba,
112613.0,Summer,Judo,"Middleweight, Women",9,,France,
112620.0,Summer,Judo,"Extra-Lightweight, Women",7,,Hungary,
112625.0,Summer,Judo,"Half-Middleweight, Women",9,,Great Britain,
112628.0,Summer,Judo,"Half-Lightweight, Women",3,Bronze,Japan,
112647.0,Summer,Judo,"Half-Heavyweight, Women",17,,Mongolia,
112652.0,Summer,Judo,"Middleweight, Women",9,,Poland,
112667.0,Summer,Judo,"Middleweight, Women",17,,Tunisia,
112668.0,Summer,Judo,"Heavyweight, Women",7,,Tunisia,
112682.0,Summer,Judo,"Extra-Lightweight, Men",9,,Armenia,
112693.0,Summer,Judo,"Lightweight, Men",3,Bronze,Belgium,
112713.0,Summer,Judo,"Middleweight, Men",9,,Cuba,
112715.0,Summer,Judo,"Extra-Lightweight, Men",9,,Czech Republic,
112716.0,Summer,Judo,"Lightweight, Men",33,,Czech Republic,
112724.0,Summer,Judo,"Heavyweight, Men",1,Gold,France,
112738.0,Summer,Judo,"Heavyweight, Men",9,,Hungary,
112739.0,Summer,Judo,"Heavyweight, Men",17,,Iceland,
112756.0,Summer,Judo,"Half-Heavyweight, Men",17,,Latvia,
112762.0,Summer,Judo,"Half-Middleweight, Men",3,Bronze,United Arab Emirates,
112764.0,Summer,Judo,"Half-Heavyweight, Men",17,,Mongolia,
112766.0,Summer,Judo,"Half-Middleweight, Men",17,,Montenegro,
112767.0,Summer,Judo,"Extra-Lightweight, Men",17,,Monaco,
112770.0,Summer,Judo,"Lightweight, Men",9,,Netherlands,
112771.0,Summer,Judo,"Half-Heavyweight, Men",9,,Netherlands,
112783.0,Summer,Judo,"Half-Middleweight, Men",17,,Mozambique,
112793.0,Summer,Judo,"Lightweight, Men",17,,Slovenia,
112808.0,Summer,Judo,"Half-Middleweight, Men",2,Silver,United States,
112811.0,Summer,Judo,"Half-Lightweight, Men",3,Bronze,Uzbekistan,
112812.0,Summer,Judo,"Lightweight, Men",17,,Uzbekistan,
112836.0,Summer,Badminton,"Singles, Men",14,,Vietnam,
112838.0,Summer,Badminton,"Singles, Men",,,Guatemala,
112841.0,Summer,Badminton,"Doubles, Mixed",1,Gold,Indonesia,Tontowi Ahmad
112849.0,Summer,Badminton,"Doubles, Women",2,Silver,Denmark,Christinna Pedersen
112856.0,Summer,Badminton,"Doubles, Women",4,,People's Republic of China,Tang Yuanting
112858.0,Summer,Badminton,"Doubles, Men",9,,Indonesia,Mohammad Ahsan
112866.0,Summer,Badminton,"Doubles, Men",5,,Republic of Korea,Yu Yeon-Seong
112877.0,Summer,Badminton,"Doubles, Mixed",5,,Poland,Robert Mateusiak
112883.0,Summer,Badminton,"Doubles, Mixed",9,,Germany,Michael Fuchs
112901.0,Summer,Boxing,"Welterweight, Men",5,,Cuba,
112902.0,Summer,Boxing,"Light-Welterweight, Men",17,,Cameroon,
112915.0,Summer,Boxing,"Middleweight, Men",5,,Egypt,
112938.0,Summer,Boxing,"Welterweight, Men",5,,Thailand,
112939.0,Summer,Boxing,"Light-Welterweight, Men",17,,Algeria,
112940.0,Summer,Boxing,"Lightweight, Men",1,Gold,Brazil,
112946.0,Summer,Boxing,"Lightweight, Men",5,,Azerbaijan,
112973.0,Summer,Boxing,"Welterweight, Men",17,,Turkey,
112997.0,Summer,Boxing,"Bantamweight, Men",9,,Brazil,
112999.0,Summer,Boxing,"Lightweight, Men",9,,Tajikistan,
113008.0,Summer,Boxing,"Lightweight, Men",5,,Uzbekistan,
113020.0,Summer,Boxing,"Light-Flyweight, Men",9,,Ireland,
113025.0,Summer,Boxing,"Light-Flyweight, Men",5,,Kazakhstan,
113032.0,Summer,Boxing,"Lightweight, Men",9,,Thailand,
113035.0,Summer,Boxing,"Flyweight, Men",17,,Uganda,
113053.0,Summer,Boxing,"Super-Heavyweight, Men",17,,Morocco,
113070.0,Summer,Cycling Road,"Road Race, Individual, Women",9,,Netherlands,
113072.0,Summer,Cycling Road,"Road Race, Individual, Women",,,Sweden,
113075.0,Summer,Cycling Road,"Road Race, Individual, Women",53,,Great Britain,
113075.0,Summer,Cycling Road,"Individual Time Trial, Women",14,,Great Britain,
113094.0,Summer,Cycling Track,"Omnium, Women",18,,Venezuela,
113099.0,Summer,Cycling Road,"Road Race, Individual, Women",23,,New Zealand,
113099.0,Summer,Cycling Road,"Individual Time Trial, Women",6,,New Zealand,
113101.0,Summer,Cycling Road,"Road Race, Individual, Women",,,Brazil,
113110.0,Summer,Cycling Road,"Road Race, Individual, Women",2,Silver,Sweden,
113115.0,Summer,Cycling BMX Racing,"BMX, Women",10,,Argentina,
113127.0,Summer,Cycling Mountain Bike,"Cross-Country, Women",3,Bronze,Canada,
113136.0,Summer,Cycling Mountain Bike,"Cross-Country, Women",18,,Italy,
113149.0,Summer,Cycling Track,"Team Pursuit, Women",2,Silver,United States,United States
113149.0,Summer,Cycling Track,"Omnium, Women",2,Silver,United States,
113156.0,Summer,Cycling Track,"Sprint, Women",20,,Cuba,
113156.0,Summer,Cycling Track,"Keirin, Women",17,,Cuba,
113166.0,Summer,Cycling Track,"Sprint, Men",1,Gold,Great Britain,
113166.0,Summer,Cycling Track,"Keirin, Men",1,Gold,Great Britain,
113166.0,Summer,Cycling Track,"Team Sprint, Men",1,Gold,Great Britain,Great Britain
113167.0,Summer,Cycling Track,"Sprint, Men",7,,France,
113167.0,Summer,Cycling Track,"Team Sprint, Men",3,Bronze,France,France
113169.0,Summer,Cycling Track,"Team Sprint, Men",5,,Germany,Germany
113170.0,Summer,Cycling Road,"Road Race, Individual, Men",,,Germany,
113170.0,Summer,Cycling Track,"Sprint, Men",9,,Germany,
113170.0,Summer,Cycling Track,"Keirin, Men",21,,Germany,
113170.0,Summer,Cycling Track,"Team Sprint, Men",5,,Germany,Germany
113171.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",,,Netherlands,Netherlands
113171.0,Summer,Cycling Track,"Omnium, Men",9,,Netherlands,
113175.0,Summer,Cycling Track,"Keirin, Men",21,,Japan,
113176.0,Summer,Cycling Track,"Keirin, Men",3,Bronze,Malaysia,
113189.0,Summer,Cycling Track,"Sprint, Men",3,Bronze,Russian Federation,
113189.0,Summer,Cycling Track,"Keirin, Men",13,,Russian Federation,
113193.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",1,Gold,Great Britain,Great Britain
113194.0,Summer,Cycling Road,"Road Race, Individual, Men",11,,Great Britain,
113194.0,Summer,Cycling Road,"Individual Time Trial, Men",9,,Great Britain,
113198.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",2,Silver,Australia,Australia
113207.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",,,Netherlands,Netherlands
113221.0,Summer,Cycling Track,"Omnium, Men",6,,Germany,
113223.0,Summer,Cycling Track,"Omnium, Men",2,Silver,Great Britain,
113230.0,Summer,Cycling Track,"Omnium, Men",,,United States,
113231.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",1,Gold,Great Britain,Great Britain
113232.0,Summer,Cycling Road,"Road Race, Individual, Men",,,United States,
113232.0,Summer,Cycling Road,"Individual Time Trial, Men",22,,United States,
113239.0,Summer,Cycling Track,"Keirin, Men",12,,Greece,
113245.0,Summer,Cycling Mountain Bike,"Cross-Country, Men",1,Gold,Switzerland,
113246.0,Summer,Cycling Mountain Bike,"Cross-Country, Men",20,,Italy,
113251.0,Summer,Cycling Mountain Bike,"Cross-Country, Men",28,,Germany,
113252.0,Summer,Cycling Mountain Bike,"Cross-Country, Men",30,,Brazil,
113254.0,Summer,Cycling Mountain Bike,"Cross-Country, Men",24,,Hungary,
113255.0,Summer,Cycling Road,"Road Race, Individual, Men",2,Silver,Denmark,
113258.0,Summer,Cycling Mountain Bike,"Cross-Country, Men",3,Bronze,Spain,
113262.0,Summer,Cycling Mountain Bike,"Cross-Country, Men",,,Netherlands,
113265.0,Summer,Cycling Mountain Bike,"Cross-Country, Men",16,,Australia,
113266.0,Summer,Cycling Mountain Bike,"Cross-Country, Men",32,,"Hong Kong, China",
113267.0,Summer,Cycling Mountain Bike,"Cross-Country, Men",21,,Japan,
113271.0,Summer,Cycling BMX Racing,"BMX, Men",31,,Great Britain,
113299.0,Summer,Cycling BMX Racing,"BMX, Men",17,,Latvia,
113547.0,Summer,Basketball,"Basketball, Men",4,,Australia,Australia
113550.0,Summer,Basketball,"Basketball, Men",4,,Australia,Australia
113562.0,Summer,Basketball,"Basketball, Men",5,,Croatia,Croatia
113572.0,Summer,Basketball,"Basketball, Men",3,Bronze,Spain,Spain
113608.0,Summer,Basketball,"Basketball, Men",7,,Lithuania,Lithuania
113683.0,Summer,Football,"Football, Women",4,,Brazil,Brazil
113684.0,Summer,Football,"Football, Women",4,,Brazil,Brazil
113690.0,Summer,Football,"Football, Women",1,Gold,Germany,Germany
113704.0,Summer,Handball,"Handball, Women",10,,Republic of Korea,Republic of Korea
113729.0,Summer,Handball,"Handball, Men",1,Gold,Denmark,Denmark
113730.0,Summer,Handball,"Handball, Men",1,Gold,Denmark,Denmark
113737.0,Summer,Handball,"Handball, Men",1,Gold,Denmark,Denmark
113746.0,Summer,Handball,"Handball, Men",4,,Poland,Poland
113747.0,Summer,Handball,"Handball, Men",4,,Poland,Poland
113749.0,Summer,Handball,"Handball, Men",4,,Poland,Poland
113750.0,Summer,Handball,"Handball, Men",4,,Poland,Poland
113751.0,Summer,Handball,"Handball, Men",4,,Poland,Poland
113753.0,Summer,Handball,"Handball, Men",4,,Poland,Poland
113759.0,Summer,Handball,"Handball, Men",2,Silver,France,France
113772.0,Summer,Handball,"Handball, Men",5,,Croatia,Croatia
113776.0,Summer,Handball,"Handball, Men",5,,Croatia,Croatia
113819.0,Summer,Handball,"Handball, Men",7,,Brazil,Brazil
113829.0,Summer,Handball,"Handball, Men",8,,Qatar,Qatar
113831.0,Summer,Handball,"Handball, Men",9,,Egypt,Egypt
113833.0,Summer,Hockey,"Hockey, Men",6,,Australia,Australia
113840.0,Summer,Hockey,"Hockey, Men",6,,Australia,Australia
113846.0,Summer,Hockey,"Hockey, Men",2,Silver,Belgium,Belgium
113847.0,Summer,Hockey,"Hockey, Men",2,Silver,Belgium,Belgium
113849.0,Summer,Hockey,"Hockey, Men",2,Silver,Belgium,Belgium
113853.0,Summer,Hockey,"Hockey, Men",2,Silver,Belgium,Belgium
113854.0,Summer,Hockey,"Hockey, Men",2,Silver,Belgium,Belgium
113864.0,Summer,Hockey,"Hockey, Men",11,,Canada,Canada
113865.0,Summer,Hockey,"Hockey, Men",11,,Canada,Canada
113867.0,Summer,Hockey,"Hockey, Men",5,,Spain,Spain
113869.0,Summer,Hockey,"Hockey, Men",5,,Spain,Spain
113870.0,Summer,Hockey,"Hockey, Men",5,,Spain,Spain
113878.0,Summer,Hockey,"Hockey, Men",9,,Great Britain,Great Britain
113879.0,Summer,Hockey,"Hockey, Men",9,,Great Britain,Great Britain
113886.0,Summer,Hockey,"Hockey, Men",3,Bronze,Germany,Germany
113894.0,Summer,Hockey,"Hockey, Men",3,Bronze,Germany,Germany
113896.0,Summer,Hockey,"Hockey, Men",,Bronze,Germany,Germany
113913.0,Summer,Hockey,"Hockey, Men",4,,Netherlands,Netherlands
113916.0,Summer,Hockey,"Hockey, Men",4,,Netherlands,Netherlands
113921.0,Summer,Hockey,"Hockey, Men",7,,New Zealand,New Zealand
113922.0,Summer,Hockey,"Hockey, Men",7,,New Zealand,New Zealand
113923.0,Summer,Hockey,"Hockey, Men",7,,New Zealand,New Zealand
113924.0,Summer,Hockey,"Hockey, Men",7,,New Zealand,New Zealand
113953.0,Summer,Hockey,"Hockey, Women",7,,Argentina,Argentina
113956.0,Summer,Hockey,"Hockey, Women",7,,Argentina,Argentina
113957.0,Summer,Hockey,"Hockey, Women",7,,Argentina,Argentina
113961.0,Summer,Hockey,"Hockey, Women",6,,Australia,Australia
113967.0,Summer,Hockey,"Hockey, Women",6,,Australia,Australia
113970.0,Summer,Hockey,"Hockey, Women",9,,People's Republic of China,People's Republic of China
113971.0,Summer,Hockey,"Hockey, Women",9,,People's Republic of China,People's Republic of China
113973.0,Summer,Hockey,"Hockey, Women",9,,People's Republic of China,People's Republic of China
113975.0,Summer,Hockey,"Hockey, Women",8,,Spain,Spain
113977.0,Summer,Hockey,"Hockey, Women",8,,Spain,Spain
113981.0,Summer,Hockey,"Hockey, Women",8,,Spain,Spain
113988.0,Summer,Hockey,"Hockey, Women",1,Gold,Great Britain,Great Britain
113989.0,Summer,Hockey,"Hockey, Women",1,Gold,Great Britain,Great Britain
113996.0,Summer,Hockey,"Hockey, Women",3,Bronze,Germany,Germany
113997.0,Summer,Hockey,"Hockey, Women",3,Bronze,Germany,Germany
114000.0,Summer,Hockey,"Hockey, Women",3,Bronze,Germany,Germany
114005.0,Summer,Hockey,"Hockey, Women",10,,Japan,Japan
114014.0,Summer,Hockey,"Hockey, Women",11,,Republic of Korea,Republic of Korea
114015.0,Summer,Hockey,"Hockey, Women",11,,Republic of Korea,Republic of Korea
114021.0,Summer,Hockey,"Hockey, Women",2,Silver,Netherlands,Netherlands
114022.0,Summer,Hockey,"Hockey, Women",2,Silver,Netherlands,Netherlands
114026.0,Summer,Hockey,"Hockey, Women",2,Silver,Netherlands,Netherlands
114027.0,Summer,Hockey,"Hockey, Women",2,Silver,Netherlands,Netherlands
114028.0,Summer,Hockey,"Hockey, Women",2,Silver,Netherlands,Netherlands
114035.0,Summer,Hockey,"Hockey, Women",4,,New Zealand,New Zealand
114052.0,Summer,Hockey,"Hockey, Women",5,,United States,United States
114054.0,Summer,Hockey,"Hockey, Women",5,,United States,United States
114055.0,Summer,Hockey,"Hockey, Women",5,,United States,United States
114087.0,Summer,Water Polo,"Water Polo, Women",6,,Australia,Australia
114088.0,Summer,Water Polo,"Water Polo, Women",6,,Australia,Australia
114093.0,Summer,Water Polo,"Water Polo, Women",7,,People's Republic of China,People's Republic of China
114095.0,Summer,Water Polo,"Water Polo, Women",7,,People's Republic of China,People's Republic of China
114099.0,Summer,Water Polo,"Water Polo, Women",7,,People's Republic of China,People's Republic of China
114109.0,Summer,Water Polo,"Water Polo, Women",4,,Hungary,Hungary
114113.0,Summer,Water Polo,"Water Polo, Women",2,Silver,Italy,Italy
114126.0,Summer,Water Polo,"Water Polo, Women",3,Bronze,Russian Federation,Russian Federation
114127.0,Summer,Water Polo,"Water Polo, Women",3,Bronze,Russian Federation,Russian Federation
114132.0,Summer,Water Polo,"Water Polo, Women",3,Bronze,Russian Federation,Russian Federation
114133.0,Summer,Water Polo,"Water Polo, Women",3,Bronze,Russian Federation,Russian Federation
114135.0,Summer,Water Polo,"Water Polo, Women",1,Gold,United States,United States
114144.0,Summer,Water Polo,"Water Polo, Men",9,,Australia,Australia
114149.0,Summer,Water Polo,"Water Polo, Men",9,,Australia,Australia
114174.0,Summer,Water Polo,"Water Polo, Men",2,Silver,Croatia,Croatia
114176.0,Summer,Water Polo,"Water Polo, Men",2,Silver,Croatia,Croatia
114178.0,Summer,Water Polo,"Water Polo, Men",2,Silver,Croatia,Croatia
114185.0,Summer,Water Polo,"Water Polo, Men",7,,Spain,Spain
114186.0,Summer,Water Polo,"Water Polo, Men",8,,Brazil,Brazil
114188.0,Summer,Water Polo,"Water Polo, Men",7,,Spain,Spain
114201.0,Summer,Water Polo,"Water Polo, Men",6,,Greece,Greece
114202.0,Summer,Water Polo,"Water Polo, Men",5,,Hungary,Hungary
114203.0,Summer,Water Polo,"Water Polo, Men",5,,Hungary,Hungary
114204.0,Summer,Water Polo,"Water Polo, Men",5,,Hungary,Hungary
114205.0,Summer,Water Polo,"Water Polo, Men",5,,Hungary,Hungary
114209.0,Summer,Water Polo,"Water Polo, Men",3,Bronze,Italy,Italy
114210.0,Summer,Water Polo,"Water Polo, Men",4,,Montenegro,Montenegro
114211.0,Summer,Water Polo,"Water Polo, Men",4,,Montenegro,Montenegro
114214.0,Summer,Water Polo,"Water Polo, Men",4,,Montenegro,Montenegro
114215.0,Summer,Water Polo,"Water Polo, Men",4,,Montenegro,Montenegro
114218.0,Summer,Water Polo,"Water Polo, Men",4,,Montenegro,Montenegro
114219.0,Summer,Water Polo,"Water Polo, Men",4,,Montenegro,Montenegro
