athlete_id,season,sport,event,position,medal,country,team
103181.0,Summer,Swimming,"1,500 metres Freestyle, Men",29.0,,Argentina,
103187.0,Summer,Swimming,"200 metres Freestyle, Men",2.0,Silver,Republic of Korea,
103187.0,Summer,Swimming,"400 metres Freestyle, Men",2.0,Silver,Republic of Korea,
103187.0,Summer,Swimming,"1,500 metres Freestyle, Men",4.0,,Republic of Korea,
103189.0,Summer,Swimming,"100 metres Butterfly, Men",17.0,,Japan,
103189.0,Summer,Swimming,"200 metres Butterfly, Men",3.0,Bronze,Japan,
103189.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",2.0,Silver,Japan,Japan
103216.0,Summer,Swimming,"100 metres Breaststroke, Men",34.0,,Kazakhstan,
103223.0,Summer,Swimming,"100 metres Breaststroke, Men",3.0,Bronze,United States,
103223.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",1.0,Gold,United States,United States
103224.0,Summer,Swimming,"100 metres Breaststroke, Men",16.0,,Canada,
103224.0,Summer,Swimming,"200 metres Breaststroke, Men",16.0,,Canada,
103224.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",8.0,,Canada,Canada
103233.0,Summer,Swimming,"400 metres Individual Medley, Women",24.0,,Russian Federation,
103235.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",12.0,,Slovenia,Slovenia
103235.0,Summer,Swimming,"200 metres Butterfly, Women",11.0,,Slovenia,
103235.0,Summer,Swimming,"400 metres Individual Medley, Women",10.0,,Slovenia,
103236.0,Summer,Swimming,"200 metres Backstroke, Women",23.0,,Italy,
103239.0,Summer,Swimming,"200 metres Butterfly, Women",26.0,,Brazil,
103239.0,Summer,Swimming,"200 metres Individual Medley, Women",15.0,,Brazil,
103239.0,Summer,Swimming,"400 metres Individual Medley, Women",nan,,Brazil,
103242.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",9.0,,Hungary,Hungary
103242.0,Summer,Swimming,"200 metres Butterfly, Women",7.0,,Hungary,
103242.0,Summer,Swimming,"400 metres Individual Medley, Women",9.0,,Hungary,
103242.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",nan,,Hungary,Hungary
103245.0,Summer,Swimming,"200 metres Butterfly, Women",28.0,,Chinese Taipei,
103245.0,Summer,Swimming,"200 metres Individual Medley, Women",31.0,,Chinese Taipei,
103250.0,Summer,Swimming,"200 metres Freestyle, Women",23.0,,"Hong Kong, China",
103258.0,Summer,Swimming,"100 metres Butterfly, Women",24.0,,Australia,
103258.0,Summer,Swimming,"200 metres Butterfly, Women",13.0,,Australia,
103271.0,Summer,Swimming,"200 metres Freestyle, Women",5.0,,Italy,
103271.0,Summer,Swimming,"400 metres Freestyle, Women",5.0,,Italy,
103271.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",12.0,,Italy,Italy
103271.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",7.0,,Italy,Italy
103271.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",11.0,,Italy,Italy
103278.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",1.0,Gold,Australia,Australia
103280.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",3.0,Bronze,United States,United States
103283.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",2.0,Silver,Netherlands,Netherlands
103283.0,Summer,Swimming,"100 metres Butterfly, Women",17.0,,Netherlands,
103283.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",6.0,,Netherlands,Netherlands
103285.0,Summer,Swimming,"50 metres Freestyle, Women",3.0,Bronze,Netherlands,
103285.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",2.0,Silver,Netherlands,Netherlands
103290.0,Summer,Swimming,"50 metres Freestyle, Women",20.0,,Belarus,
103290.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",13.0,,Belarus,Belarus
103297.0,Summer,Swimming,"50 metres Freestyle, Women",21.0,,Greece,
103297.0,Summer,Swimming,"100 metres Freestyle, Women",32.0,,Greece,
103297.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",16.0,,Greece,Greece
103300.0,Summer,Swimming,"50 metres Freestyle, Women",17.0,,United States,
103301.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",3.0,Bronze,United States,United States
103310.0,Summer,Swimming,"100 metres Backstroke, Women",36.0,,Croatia,
103315.0,Summer,Swimming,"100 metres Backstroke, Women",22.0,,France,
103315.0,Summer,Swimming,"200 metres Backstroke, Women",30.0,,France,
103315.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",14.0,,France,France
103323.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",13.0,,Poland,Poland
103324.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",5.0,,People's Republic of China,People's Republic of China
103336.0,Summer,Swimming,"50 metres Freestyle, Women",37.0,,Jamaica,
103336.0,Summer,Swimming,"100 metres Breaststroke, Women",4.0,,Jamaica,
103336.0,Summer,Swimming,"200 metres Breaststroke, Women",27.0,,Jamaica,
103351.0,Summer,Swimming,"200 metres Breaststroke, Women",22.0,,Italy,
103360.0,Summer,Swimming,"100 metres Backstroke, Women",34.0,,Slovenia,
103360.0,Summer,Swimming,"200 metres Backstroke, Women",25.0,,Slovenia,
103361.0,Summer,Swimming,"400 metres Freestyle, Women",24.0,,Chile,
103361.0,Summer,Swimming,"800 metres Freestyle, Women",14.0,,Chile,
103366.0,Summer,Swimming,"400 metres Freestyle, Women",21.0,,Great Britain,
103366.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",5.0,,Great Britain,Great Britain
103369.0,Summer,Swimming,"800 metres Freestyle, Women",10.0,,Spain,
103369.0,Summer,Marathon Swimming,"10 kilometres Open Water, Women",7.0,,Spain,
103380.0,Summer,Swimming,"100 metres Butterfly, Men",29.0,,Venezuela,
103381.0,Summer,Swimming,"100 metres Freestyle, Men",16.0,,Cayman Islands,
103381.0,Summer,Swimming,"200 metres Freestyle, Men",20.0,,Cayman Islands,
103393.0,Summer,Swimming,"50 metres Freestyle, Men",14.0,,Canada,
103393.0,Summer,Swimming,"100 metres Freestyle, Men",3.0,Bronze,Canada,
103393.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Men",10.0,,Canada,Canada
103393.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",8.0,,Canada,Canada
103396.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Men",12.0,,Great Britain,Great Britain
103397.0,Summer,Swimming,"100 metres Freestyle, Men",29.0,,Switzerland,
103397.0,Summer,Swimming,"200 metres Freestyle, Men",15.0,,Switzerland,
103397.0,Summer,Swimming,"400 metres Freestyle, Men",19.0,,Switzerland,
103397.0,Summer,Swimming,"100 metres Butterfly, Men",33.0,,Switzerland,
103405.0,Summer,Swimming,"100 metres Backstroke, Men",14.0,,Greece,
103406.0,Summer,Swimming,"100 metres Butterfly, Men",25.0,,Papua New Guinea,
103408.0,Summer,Swimming,"100 metres Backstroke, Men",9.0,,Russian Federation,
103408.0,Summer,Swimming,"200 metres Backstroke, Men",17.0,,Russian Federation,
103409.0,Summer,Swimming,"100 metres Freestyle, Men",18.0,,Germany,
103409.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Men",6.0,,Germany,Germany
103409.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",6.0,,Germany,Germany
103418.0,Summer,Swimming,"100 metres Backstroke, Men",12.0,,Spain,
103418.0,Summer,Swimming,"200 metres Backstroke, Men",26.0,,Spain,
103420.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Men",5.0,,South Africa,South Africa
103420.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Men",7.0,,South Africa,South Africa
103420.0,Summer,Swimming,"200 metres Individual Medley, Men",21.0,,South Africa,
103431.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Men",3.0,Bronze,Russian Federation,Russian Federation
103431.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Men",10.0,,Russian Federation,Russian Federation
103433.0,Summer,Swimming,"50 metres Freestyle, Men",8.0,,Australia,
103433.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Men",4.0,,Australia,Australia
103436.0,Summer,Swimming,"100 metres Freestyle, Men",11.0,,France,
103436.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Men",1.0,Gold,France,France
103437.0,Summer,Swimming,"50 metres Freestyle, Men",18.0,,France,
103437.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Men",1.0,Gold,France,France
103437.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Men",2.0,Silver,France,France
103445.0,Summer,Swimming,"100 metres Freestyle, Men",19.0,,Italy,
103445.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Men",7.0,,Italy,Italy
103458.0,Summer,Swimming,"100 metres Butterfly, Men",10.0,,Russian Federation,
103458.0,Summer,Swimming,"200 metres Butterfly, Men",14.0,,Russian Federation,
103458.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",12.0,,Russian Federation,Russian Federation
103461.0,Summer,Swimming,"200 metres Butterfly, Men",7.0,,Poland,
103461.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",16.0,,Poland,Poland
103462.0,Summer,Swimming,"100 metres Backstroke, Men",6.0,,Germany,
103462.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",6.0,,Germany,Germany
103463.0,Summer,Swimming,"100 metres Butterfly, Men",28.0,,Brazil,
103463.0,Summer,Swimming,"200 metres Butterfly, Men",17.0,,Brazil,
103463.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",15.0,,Brazil,Brazil
103469.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",9.0,,Hungary,Hungary
103469.0,Summer,Swimming,"200 metres Butterfly, Women",9.0,,Hungary,
103469.0,Summer,Swimming,"200 metres Individual Medley, Women",8.0,,Hungary,
103469.0,Summer,Swimming,"400 metres Individual Medley, Women",4.0,,Hungary,
103470.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",1.0,Gold,United States,United States
103470.0,Summer,Swimming,"100 metres Butterfly, Women",1.0,Gold,United States,
103470.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",1.0,Gold,United States,United States
103472.0,Summer,Swimming,"200 metres Freestyle, Women",14.0,,Slovenia,
103472.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",12.0,,Slovenia,Slovenia
103472.0,Summer,Swimming,"100 metres Butterfly, Women",31.0,,Slovenia,
103474.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",4.0,,People's Republic of China,People's Republic of China
103474.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",6.0,,People's Republic of China,People's Republic of China
103481.0,Summer,Swimming,"100 metres Freestyle, Men",49.0,,Mongolia,
103503.0,Summer,Swimming,"200 metres Freestyle, Men",34.0,,Portugal,
103524.0,Summer,Weightlifting,"Flyweight, Women",2.0,Silver,Japan,
103533.0,Summer,Weightlifting,"Lightweight, Women",5.0,,Belarus,
103537.0,Summer,Weightlifting,"Featherweight, Women",nan,,Turkey,
103539.0,Summer,Weightlifting,"Lightweight, Women",7.0,,Ecuador,
103547.0,Summer,Weightlifting,"Featherweight, Men",2.0,Silver,Colombia,
103549.0,Summer,Weightlifting,"Bantamweight, Men",4.0,,Indonesia,
103551.0,Summer,Weightlifting,"Featherweight, Men",8.0,,Egypt,
103573.0,Summer,Swimming,"100 metres Breaststroke, Men",23.0,,Ukraine,
103582.0,Summer,Swimming,"100 metres Breaststroke, Men",4.0,,Hungary,
103582.0,Summer,Swimming,"200 metres Breaststroke, Men",1.0,Gold,Hungary,
103582.0,Summer,Swimming,"4 × 100 metres Medley Relay, Men",5.0,,Hungary,Hungary
103585.0,Summer,Swimming,"200 metres Freestyle, Men",4.0,,United States,
103585.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Men",2.0,Silver,United States,United States
103585.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Men",1.0,Gold,United States,United States
103585.0,Summer,Swimming,"200 metres Backstroke, Men",3.0,Bronze,United States,
103585.0,Summer,Swimming,"200 metres Individual Medley, Men",2.0,Silver,United States,
103585.0,Summer,Swimming,"400 metres Individual Medley, Men",1.0,Gold,United States,
103587.0,Summer,Swimming,"400 metres Freestyle, Men",3.0,Bronze,United States,
103599.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Men",6.0,,Great Britain,Great Britain
103601.0,Summer,Swimming,"400 metres Freestyle, Men",7.0,,Great Britain,
103601.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Men",6.0,,Great Britain,Great Britain
103616.0,Summer,Cycling Road,"Road Race, Individual, Men",24.0,,Russian Federation,
103625.0,Summer,Cycling Road,"Road Race, Individual, Men",56.0,,Switzerland,
103630.0,Summer,Cycling Road,"Road Race, Individual, Men",9.0,,Italy,
103634.0,Summer,Cycling Road,"Road Race, Individual, Men",18.0,,Spain,
103635.0,Summer,Cycling Road,"Road Race, Individual, Men",19.0,,Belgium,
103635.0,Summer,Cycling Road,"Individual Time Trial, Men",17.0,,Belgium,
103639.0,Summer,Cycling Road,"Road Race, Individual, Men",5.0,,Uzbekistan,
103645.0,Summer,Cycling Road,"Road Race, Individual, Men",75.0,,Sweden,
103645.0,Summer,Cycling Road,"Individual Time Trial, Men",16.0,,Sweden,
103651.0,Summer,Cycling Road,"Road Race, Individual, Men",20.0,,France,
103651.0,Summer,Cycling Road,"Individual Time Trial, Men",29.0,,France,
103659.0,Summer,Cycling Road,"Road Race, Individual, Men",nan,,Islamic Republic of Iran,
103662.0,Summer,Cycling Road,"Road Race, Individual, Men",105.0,,Switzerland,
103662.0,Summer,Cycling Road,"Individual Time Trial, Men",7.0,,Switzerland,
103663.0,Summer,Cycling Road,"Road Race, Individual, Men",8.0,,Switzerland,
103672.0,Summer,Cycling Road,"Road Race, Individual, Men",97.0,,Russian Federation,
103672.0,Summer,Cycling Road,"Individual Time Trial, Men",20.0,,Russian Federation,
103678.0,Summer,Cycling Road,"Road Race, Individual, Men",36.0,,Austria,
103684.0,Summer,Cycling Road,"Road Race, Individual, Men",53.0,,Serbia,
103694.0,Summer,Cycling Road,"Road Race, Individual, Women",31.0,,Great Britain,
103695.0,Summer,Cycling Road,"Road Race, Individual, Women",35.0,,United States,
103695.0,Summer,Cycling Road,"Individual Time Trial, Women",1.0,Gold,United States,
103697.0,Summer,Cycling Road,"Road Race, Individual, Women",34.0,,Italy,
103697.0,Summer,Cycling Road,"Individual Time Trial, Women",22.0,,Italy,
103701.0,Summer,Cycling Track,"Omnium, Women",7.0,,New Zealand,
103706.0,Summer,Cycling Road,"Road Race, Individual, Women",33.0,,Germany,
103706.0,Summer,Cycling Road,"Individual Time Trial, Women",9.0,,Germany,
103707.0,Summer,Cycling Road,"Road Race, Individual, Women",30.0,,Italy,
103707.0,Summer,Cycling Road,"Individual Time Trial, Women",21.0,,Italy,
103712.0,Summer,Cycling Road,"Road Race, Individual, Women",26.0,,El Salvador,
103714.0,Summer,Cycling Road,"Road Race, Individual, Women",5.0,,Italy,
103741.0,Summer,Swimming,"200 metres Butterfly, Men",37.0,,Andorra,
103747.0,Summer,Swimming,"100 metres Backstroke, Men",32.0,,Colombia,
103747.0,Summer,Swimming,"200 metres Backstroke, Men",16.0,,Colombia,
103747.0,Summer,Swimming,"200 metres Butterfly, Men",34.0,,Colombia,
103752.0,Summer,Swimming,"200 metres Individual Medley, Men",7.0,,Great Britain,
103764.0,Summer,Swimming,"50 metres Freestyle, Women",29.0,,Puerto Rico,
103771.0,Summer,Swimming,"50 metres Freestyle, Women",28.0,,Venezuela,
103771.0,Summer,Swimming,"100 metres Freestyle, Women",33.0,,Venezuela,
103772.0,Summer,Swimming,"100 metres Freestyle, Women",21.0,,"Hong Kong, China",
103772.0,Summer,Swimming,"100 metres Butterfly, Women",30.0,,"Hong Kong, China",
103773.0,Summer,Swimming,"200 metres Freestyle, Women",22.0,,Hungary,
103773.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",15.0,,Hungary,Hungary
103773.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",9.0,,Hungary,Hungary
103775.0,Summer,Swimming,"50 metres Freestyle, Women",12.0,,Denmark,
103775.0,Summer,Swimming,"100 metres Freestyle, Women",7.0,,Denmark,
103775.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",6.0,,Denmark,Denmark
103775.0,Summer,Swimming,"100 metres Butterfly, Women",6.0,,Denmark,
103775.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",7.0,,Denmark,Denmark
103776.0,Summer,Swimming,"200 metres Freestyle, Women",7.0,,Great Britain,
103776.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",5.0,,Great Britain,Great Britain
103776.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",5.0,,Great Britain,Great Britain
103781.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",8.0,,Sweden,Sweden
103798.0,Summer,Weightlifting,"Lightweight, Men",nan,,France,
103811.0,Summer,Athletics,"Shot Put, Men",nan,,Czech Republic,
103812.0,Summer,Athletics,"Shot Put, Men",3.0,Bronze,United States,
103816.0,Summer,Athletics,"Shot Put, Men",nan,,Netherlands,
103816.0,Summer,Athletics,"Discus Throw, Men",nan,,Netherlands,
103817.0,Summer,Athletics,"Shot Put, Men",nan,,Germany,
103818.0,Summer,Athletics,"Shot Put, Men",nan,,Croatia,
103821.0,Summer,Athletics,"Shot Put, Men",8.0,,Belarus,
103827.0,Summer,Athletics,"Shot Put, Men",1.0,Gold,Poland,
103830.0,Summer,Athletics,"Shot Put, Women",11.0,,Trinidad and Tobago,
103834.0,Summer,Athletics,"Shot Put, Women",28.0,,Tonga,
103836.0,Summer,Athletics,"Shot Put, Women",nan,,Belarus,
103844.0,Summer,Athletics,"Shot Put, Women",1.0,Gold,New Zealand,
103850.0,Summer,Athletics,"Shot Put, Women",19.0,,Cuba,
103853.0,Summer,Athletics,"Shot Put, Women",10.0,,Belarus,
103854.0,Summer,Swimming,"50 metres Freestyle, Men",43.0,,Congo,
103883.0,Summer,Swimming,"50 metres Freestyle, Men",12.0,,Hungary,
103883.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Men",14.0,,Hungary,Hungary
103902.0,Summer,Swimming,"100 metres Butterfly, Men",2.0,Silver,Russian Federation,
103911.0,Summer,Marathon Swimming,"10 kilometres Open Water, Women",8.0,,Czech Republic,
103913.0,Summer,Swimming,"4 × 100 metres Freestyle Relay, Women",15.0,,Hungary,Hungary
103913.0,Summer,Swimming,"4 × 200 metres Freestyle Relay, Women",9.0,,Hungary,Hungary
103913.0,Summer,Swimming,"200 metres Individual Medley, Women",9.0,,Hungary,
103913.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",nan,,Hungary,Hungary
103917.0,Summer,Swimming,"100 metres Backstroke, Women",3.0,Bronze,Japan,
103917.0,Summer,Swimming,"4 × 100 metres Medley Relay, Women",3.0,Bronze,Japan,Japan
103924.0,Summer,Sailing,"Windsurfer, Women",3.0,Bronze,Poland,
103925.0,Summer,Sailing,"Windsurfer, Women",19.0,,Norway,
103929.0,Summer,Sailing,"Windsurfer, Women",6.0,,Israel,
103935.0,Summer,Sailing,"Windsurfer, Women",nan,,Portugal,
103938.0,Summer,Sailing,"Windsurfer, Women",10.0,,Canada,
103948.0,Summer,Sailing,"Two Person Dinghy, Women",3.0,Bronze,Netherlands,Lobke Berkhout
103955.0,Summer,Sailing,"One Person Dinghy, Women",25.0,,Brazil,
103959.0,Summer,Sailing,"Two Person Dinghy, Women",15.0,,Israel,Gil Cohen
103974.0,Summer,Sailing,"Three Person Keelboat, Women",4.0,,Russian Federation,Russian Federation
103981.0,Summer,Sailing,"Three Person Keelboat, Women",8.0,,Netherlands,Netherlands
104002.0,Summer,Sailing,"Two Person Dinghy, Women",5.0,,Italy,Giovanna Micol
104007.0,Summer,Sailing,"Two Person Dinghy, Women",18.0,,Slovenia,Tina Mrak
104014.0,Summer,Sailing,"Windsurfer, Men",11.0,,Argentina,
104017.0,Summer,Sailing,"Windsurfer, Men",16.0,,Spain,
104018.0,Summer,Sailing,"Windsurfer, Men",10.0,,Switzerland,
104021.0,Summer,Sailing,"Windsurfer, Men",17.0,,Cyprus,
104023.0,Summer,Sailing,"Windsurfer, Men",4.0,,Germany,
104029.0,Summer,Sailing,"Windsurfer, Men",5.0,,France,
104034.0,Summer,Sailing,"One Person Heavyweight Dinghy, Men",9.0,,Sweden,
104036.0,Summer,Sailing,"One Person Heavyweight Dinghy, Men",2.0,Silver,Denmark,
104042.0,Summer,Sailing,"Two Person Dinghy, Men",12.0,,Netherlands,Kalle Coster
104043.0,Summer,Sailing,"Two Person Dinghy, Men",12.0,,Netherlands,Sven Coster
104045.0,Summer,Sailing,"Two Person Dinghy, Men",23.0,,Ireland,Scott Flanigan
104048.0,Summer,Sailing,"Two Person Dinghy, Men",1.0,Gold,Australia,Mathew Belcher
104054.0,Summer,Sailing,"Skiff, Men",17.0,,Croatia,Pavle Kostov
104058.0,Summer,Sailing,"Two Person Dinghy, Men",15.0,,Israel,Eran Sela
104060.0,Summer,Sailing,"Two Person Dinghy, Men",4.0,,Italy,Pietro Zucchetti
104070.0,Summer,Sailing,"Skiff, Men",12.0,,Spain,Xabier Fernández
104071.0,Summer,Sailing,"Skiff, Men",12.0,,Spain,Iker Martínez
104073.0,Summer,Sailing,"Skiff, Men",4.0,,Austria,Niko Resch
104074.0,Summer,Sailing,"Skiff, Men",4.0,,Austria,Nico Delle Karth
104076.0,Summer,Sailing,"Skiff, Men",6.0,,France,Emmanuel Dyen
104091.0,Summer,Sailing,"Skiff, Men",9.0,,Italy,Giuseppe Angilella
104094.0,Summer,Sailing,"Two Person Keelboat, Men",7.0,,United States,Brian Fatih
104097.0,Summer,Sailing,"One Person Dinghy, Men",26.0,,Greece,
104098.0,Summer,Sailing,"One Person Dinghy, Men",7.0,,Great Britain,
104102.0,Summer,Sailing,"One Person Dinghy, Men",8.0,,Uruguay,
104109.0,Summer,Sailing,"One Person Dinghy, Men",32.0,,Chile,
104136.0,Summer,Swimming,"50 metres Freestyle, Women",42.0,,Serbia,
104136.0,Summer,Swimming,"100 metres Freestyle, Women",35.0,,Serbia,
104140.0,Summer,Swimming,"50 metres Freestyle, Women",19.0,,Estonia,
104140.0,Summer,Swimming,"100 metres Butterfly, Women",35.0,,Estonia,
104146.0,Summer,Swimming,"1,500 metres Freestyle, Men",16.0,,Great Britain,
104147.0,Summer,Marathon Swimming,"10 kilometres Open Water, Men",2.0,Silver,Germany,
104162.0,Summer,Rowing,"Single Sculls, Women",1.0,Gold,Czech Republic,
104166.0,Summer,Rowing,"Lightweight Double Sculls, Women",13.0,,Brazil,Luana de Assis
104168.0,Summer,Rowing,"Single Sculls, Women",10.0,,Sweden,
104174.0,Summer,Rowing,"Eights, Women",2.0,Silver,Canada,Canada
104179.0,Summer,Rowing,"Coxless Pairs, Women",3.0,Bronze,New Zealand,Rebecca Scown
104188.0,Summer,Rowing,"Quadruple Sculls, Women",2.0,Silver,Germany,Germany
104203.0,Summer,Rowing,"Lightweight Double Sculls, Women",2.0,Silver,People's Republic of China,Huang Wenyi
104212.0,Summer,Rowing,"Lightweight Double Sculls, Women",4.0,,Denmark,Anne Lolk Thomsen
104217.0,Summer,Rowing,"Lightweight Double Sculls, Women",15.0,,Argentina,María Clara Rohner
104218.0,Summer,Rowing,"Single Sculls, Women",20.0,,Argentina,
104219.0,Summer,Rowing,"Quadruple Sculls, Women",6.0,,Great Britain,Great Britain
104227.0,Summer,Rowing,"Quadruple Sculls, Women",1.0,Gold,Ukraine,Ukraine
104231.0,Summer,Rowing,"Quadruple Sculls, Women",4.0,,Australia,Australia
104234.0,Summer,Rowing,"Quadruple Sculls, Women",4.0,,Australia,Australia
104241.0,Summer,Rowing,"Eights, Women",1.0,Gold,United States,United States
104244.0,Summer,Rowing,"Eights, Women",1.0,Gold,United States,United States
104247.0,Summer,Rowing,"Eights, Women",4.0,,Romania,Romania
104256.0,Summer,Rowing,"Coxless Pairs, Women",2.0,Silver,Australia,Kate Hornsey
104264.0,Summer,Rowing,"Eights, Women",3.0,Bronze,Netherlands,Netherlands
104275.0,Summer,Rowing,"Quadruple Sculls, Women",5.0,,People's Republic of China,People's Republic of China
104280.0,Summer,Rowing,"Eights, Women",2.0,Silver,Canada,Canada
104286.0,Summer,Rowing,"Single Sculls, Men",12.0,,Belgium,
104288.0,Summer,Rowing,"Single Sculls, Men",26.0,,Chinese Taipei,
104292.0,Summer,Rowing,"Single Sculls, Men",23.0,,Chile,
104302.0,Summer,Rowing,"Quadruple Sculls, Men",11.0,,Italy,Italy
104320.0,Summer,Rowing,"Single Sculls, Men",2.0,Silver,Czech Republic,
104324.0,Summer,Rowing,"Eights, Men",3.0,Bronze,Great Britain,Great Britain
104326.0,Summer,Rowing,"Quadruple Sculls, Men",6.0,,Poland,Poland
104330.0,Summer,Rowing,"Quadruple Sculls, Men",4.0,,Estonia,Estonia
104336.0,Summer,Rowing,"Coxless Pairs, Men",10.0,,Poland,Wojciech Gutorski
104350.0,Summer,Rowing,"Coxless Fours, Men",8.0,,Italy,Italy
104358.0,Summer,Rowing,"Single Sculls, Men",1.0,Gold,New Zealand,
104360.0,Summer,Rowing,"Coxless Pairs, Men",1.0,Gold,New Zealand,Hamish Bond
104376.0,Summer,Rowing,"Lightweight Double Sculls, Men",11.0,,Hungary,Tamás Varga
104377.0,Summer,Rowing,"Lightweight Double Sculls, Men",11.0,,Hungary,Zsolt Hirling
104378.0,Summer,Rowing,"Lightweight Double Sculls, Men",12.0,,Japan,Daisaku Takeda
104380.0,Summer,Rowing,"Single Sculls, Men",25.0,,"Hong Kong, China",
104381.0,Summer,Rowing,"Lightweight Double Sculls, Men",1.0,Gold,Denmark,Rasmus Quist
104382.0,Summer,Rowing,"Lightweight Double Sculls, Men",1.0,Gold,Denmark,Mads Rasmussen
104392.0,Summer,Rowing,"Lightweight Double Sculls, Men",16.0,,Uruguay,Emiliano Dumestre
104420.0,Summer,Rowing,"Lightweight Double Sculls, Men",2.0,Silver,Great Britain,Zac Purchase
104422.0,Summer,Rowing,"Lightweight Coxless Fours, Men",4.0,,Australia,Australia
104433.0,Summer,Rowing,"Quadruple Sculls, Men",4.0,,Estonia,Estonia
104434.0,Summer,Rowing,"Double Sculls, Men",8.0,,Australia,David Crawshay
104435.0,Summer,Rowing,"Double Sculls, Men",8.0,,Australia,Scott Brennan
104442.0,Summer,Rowing,"Quadruple Sculls, Men",12.0,,Switzerland,Switzerland
104444.0,Summer,Rowing,"Quadruple Sculls, Men",8.0,,Russian Federation,Russian Federation
104445.0,Summer,Rowing,"Quadruple Sculls, Men",8.0,,Russian Federation,Russian Federation
104446.0,Summer,Rowing,"Coxless Fours, Men",8.0,,Italy,Italy
104449.0,Summer,Rowing,"Double Sculls, Men",10.0,,France,Julien Bahain
104459.0,Summer,Rowing,"Coxless Fours, Men",7.0,,Belarus,Belarus
104465.0,Summer,Rowing,"Single Sculls, Men",3.0,Bronze,Great Britain,
104469.0,Summer,Rowing,"Eights, Men",5.0,,Netherlands,Netherlands
104492.0,Summer,Rowing,"Eights, Men",7.0,,Poland,Poland
104494.0,Summer,Rowing,"Eights, Men",7.0,,Poland,Poland
104495.0,Summer,Rowing,"Coxless Pairs, Men",10.0,,Poland,Jarosław Godek
104498.0,Summer,Rowing,"Eights, Men",7.0,,Poland,Poland
104505.0,Summer,Rowing,"Coxless Pairs, Men",6.0,,Canada,Dave Calder
104513.0,Summer,Rowing,"Eights, Men",2.0,Silver,Canada,Canada
104516.0,Summer,Rowing,"Quadruple Sculls, Men",11.0,,Italy,Italy
